COUNT,LAT,LONG
5,49.2153671972546,-123.123384141029
6,49.2148976044397,-123.123420705322
7,49.2146628149688,-123.123432478713
8,49.2143750958294,-123.122482265891
27,49.214268519521,-123.12493499353
816,49.2417515763487,-123.126182829951
817,49.2416928582967,-123.124380183847
775,49.2438944420812,-123.129168366844
879,49.2362539074031,-123.123114753041
837,49.2397594289061,-123.123475434206
898,49.2383619217642,-123.1260215558
897,49.2400027329804,-123.125949566806
864,49.2370013359669,-123.126071614502
934,49.2362529334023,-123.131594867568
475,49.2573036723928,-123.128886609766
120,49.2761603705587,-123.132370000409
121,49.2755106454384,-123.131363452979
111,49.2763692634928,-123.130083001489
G,49.2284152388943,-123.170718925374
A,49.228331008814,-123.168061616803
D,49.2304791326576,-123.168647233795
C,49.2297109191242,-123.16865351934
1,49.2297613120632,-123.166488303544
B,49.2284078898988,-123.169306956396
K,49.2286006705955,-123.172141141618
L,49.2295788410493,-123.172184399583
M,49.2300512119524,-123.173007426837
N,49.2300481151389,-123.174158435466
O,49.2300465859912,-123.175163855165
O,49.2288208617667,-123.176701259171
6,49.2248650079129,-123.166282861054
3,49.2262908623762,-123.174398544681
89,49.2447589174761,-123.174542440085
17,49.251333861314,-123.177023318614
T,49.2513285709645,-123.174594566764
X,49.2504215855719,-123.174175003271
S,49.2522300693564,-123.175202892837
P,49.2533371655788,-123.17343842298
V,49.2514972998443,-123.170964004969
N,49.2533751875768,-123.176656813939
E,49.2496837878355,-123.168583971247
W,49.2505889958862,-123.169303674814
U,49.2509421588534,-123.171958318511
O,49.2531851403459,-123.174630686613
R,49.252236214935,-123.171896180879
67,49.2453056641531,-123.171674175841
K,49.2464450318682,-123.169183640106
68,49.2452905413303,-123.169138463349
L,49.2454885266849,-123.166930471854
J,49.2473729843691,-123.166362515263
B,49.2488309664268,-123.172255998396
70,49.2471953884097,-123.171610323414
H,49.2471058238112,-123.16820899432
C,49.2488057508685,-123.170468255523
65,49.2453298566467,-123.177064973693
71,49.2472174425516,-123.174422815099
86,49.2491236430277,-123.174421189643
85,49.2491203326938,-123.176876610511
354,49.2628243371991,-123.130420348702
355,49.2627856926829,-123.128024585001
375,49.261863279405,-123.128154018857
374,49.2618985502858,-123.130189041402
373,49.2619382498424,-123.132801924434
393,49.2610184383886,-123.13283861265
394,49.2609811784993,-123.130455967312
395,49.2609424845049,-123.128097401167
415,49.2599802348551,-123.12788253058
435,49.2590637486642,-123.128158438184
434,49.2591015245666,-123.130540289901
414,49.2600217872466,-123.130493954716
413,49.260057722727,-123.132862105777
433,49.2591325919033,-123.13268998782
436,49.2590241507977,-123.125752534641
416,49.2599219812142,-123.125653154415
376,49.2612941613871,-123.125291804241
377,49.2613286529171,-123.123340272419
417,49.2599872508257,-123.123256158295
437,49.258986944189,-123.12332635577
496,49.2565299227128,-123.126023689725
497,49.2564746193318,-123.123121144048
516,49.2556576179312,-123.12598469422
536,49.2547270649388,-123.125866836844
28,49.2142830401745,-123.126042430645
29,49.214299421121,-123.127076398889
30,49.2149661289374,-123.125724259545
31,49.2153389995473,-123.125709428032
32,49.2157042002388,-123.125716560722
34,49.2164342003846,-123.125686170452
35,49.216816051225,-123.125685078914
33,49.216218300792,-123.125697981364
22,49.2135493587951,-123.129176322917
21,49.2135689665316,-123.129643782303
19,49.2137943971414,-123.131007319261
18,49.2140318195616,-123.131899739458
R,49.22303624468,-123.131252869376
994,49.2331003226224,-123.132577982676
995,49.2333915746872,-123.130417364973
996,49.2324843785013,-123.130447215141
867,49.2349548846657,-123.124450135717
865,49.2350712284999,-123.127836607941
915,49.2356899994259,-123.129511383719
974,49.2344304288242,-123.131661250031
954,49.2353344988283,-123.131619860058
D,49.2316636462769,-123.123090777599
K,49.2316395694691,-123.126221892402
A,49.2332571401249,-123.12641219417
2,49.2347145080716,-123.122976899114
I,49.2308854183045,-123.127334582951
L,49.2304391507567,-123.125794492121
M,49.2299499763885,-123.124435338758
G,49.2284685848446,-123.122692728505
H,49.2280335109905,-123.127722059287
J,49.2276659560783,-123.124991308798
13,49.2271504479341,-123.13025789274
14,49.2278346045917,-123.130198585591
15,49.2287548515193,-123.130162573326
16,49.2296521488239,-123.130136814619
B,49.2310690470789,-123.128811645031
D,49.2306901124488,-123.122510754119
888,49.2243911972717,-123.123423513693
80,49.2250392593596,-123.12468179544
79,49.2250631398158,-123.126265377582
78,49.225086080922,-123.127857199202
882,49.2226399502891,-123.124932447394
881,49.2226544244821,-123.126477475842
880,49.2226814287301,-123.12806099073
77,49.2618000252857,-123.175170509096
584,49.2521878660196,-123.106286782101
604,49.2513022831713,-123.106309587577
624,49.2503262539208,-123.106370672629
1,49.2491412248901,-123.103656624328
6,49.2491201698318,-123.102108028413
744,49.245559429906,-123.106418977173
722,49.246177422318,-123.110930567818
704,49.2472654664088,-123.106467106648
682,49.248271327897,-123.111225263044
702,49.2472030167129,-123.111170815945
703,49.2473688664679,-123.108832414786
683,49.2482348905051,-123.108995478922
4,49.2708415424397,-123.060777226072
C,49.2100705189058,-123.074739975731
C,49.210036602524,-123.072817084967
B,49.2127462293763,-123.073124509108
6,49.2113745649362,-123.073252826156
1,49.2114182250361,-123.075120286637
5,49.2131661233306,-123.075303794998
4,49.2124894476336,-123.075298332234
6,49.2131416074716,-123.07819303793
3,49.2122630346394,-123.078091667607
19,49.2124401298798,-123.070548242877
17,49.2131333413325,-123.070667820714
20,49.2124693658675,-123.067613060326
22,49.2109875863951,-123.069544021338
22,49.216719172799,-123.076271998379
1,49.2246049724706,-123.067490136044
2,49.2237173628175,-123.06764690429
18,49.2652046982101,-123.16571009039
19,49.2643286077766,-123.165686539414
127,49.2633186437713,-123.165686497904
220A,49.2694904443618,-123.163595821718
7,49.2695556587979,-123.165466191137
10,49.2686337975141,-123.165351091861
241,49.2677117413087,-123.161041681735
242,49.2676728471314,-123.158837986811
223,49.2693664890101,-123.156452501607
240A,49.2679295178528,-123.16323205956
213,49.2702631842548,-123.15647918728
203,49.2713166460956,-123.156420658783
201,49.2712222499961,-123.161301745808
200,49.2712501887756,-123.163446288619
210,49.2703689952048,-123.16352681877
3,49.2713501842196,-123.165207539964
202,49.271180417149,-123.158739920004
221,49.2696437086811,-123.161147713215
243,49.2676410603614,-123.156761603498
283,49.2659532859297,-123.156552524062
G,49.2247359736148,-123.131188784461
E,49.2251187380775,-123.129604914235
F,49.2242420914715,-123.129664381968
S,49.2232399875253,-123.12969193235
Q,49.2230557536992,-123.1326482318
914,49.237179144952,-123.13154158229
52,49.2564020879043,-123.128517691497
55,49.2551625961797,-123.128473191668
54,49.255268739461,-123.131258387124
474,49.2573283030364,-123.131455891574
57,49.2545992782356,-123.133005297106
453,49.2582194943113,-123.132918946758
454,49.2583241147444,-123.130514972404
455,49.2581633347568,-123.127957257699
476A,49.2575854410013,-123.126005803916
476,49.2574344850661,-123.125781272781
456,49.2581064043848,-123.125629085072
457,49.2580626645109,-123.123422178429
477,49.257354070661,-123.123384473908
477A,49.2575188425285,-123.123496271107
677,49.2484088034383,-123.12376584702
697,49.2474959626447,-123.123787047232
717,49.2465693728407,-123.123702950994
716,49.2469091199067,-123.126398197585
696,49.2475344397023,-123.126408051677
676,49.2485147521937,-123.126388693368
675,49.248471423639,-123.128943394268
695,49.2475723114748,-123.12897813758
715,49.2466561533293,-123.128980532703
735,49.245733630099,-123.129044066426
674,49.2485310170016,-123.131117314243
694,49.2476094224682,-123.131146448757
693,49.2476430133035,-123.133227517255
673,49.2485669229757,-123.133188122349
714,49.2466904116185,-123.131276591271
734,49.2457719201869,-123.131353131905
755,49.2447936216617,-123.129073863217
795,49.2428035560501,-123.129085602662
815,49.2417926778954,-123.129111571529
1009,49.2441531693464,-123.124233239553
754,49.2448755119554,-123.130604675944
774,49.2441733865113,-123.131826288785
794,49.2430239301854,-123.132093844318
814,49.2421832970289,-123.131353120772
835,49.2410610963935,-123.12922285474
834,49.2411583779118,-123.131283043138
K,49.2333449622663,-123.104633345895
E,49.23488595949,-123.104680118474
F,49.2348574495075,-123.102841861862
I,49.2339524148389,-123.102887236208
J,49.2339892526634,-123.104716713042
H,49.2338913360289,-123.100424864127
2,49.2357091311208,-123.100426214044
D,49.2358130016235,-123.104510503523
C,49.2357781088717,-123.102857001871
F,49.232668300477,-123.100730168253
E,49.2320324155407,-123.100752391151
D,49.2315830610673,-123.100717412706
1023,49.2326275460032,-123.109770601246
1043,49.2317144356783,-123.109867283344
1044,49.2317310918999,-123.107179819454
1024,49.2325822371089,-123.107261480809
983,49.2352341205624,-123.109426914278
1003A,49.234141686226,-123.109717787998
1004A,49.2340605285967,-123.107307168322
984,49.235164236556,-123.107259159103
844,49.2358595412441,-123.106998495491
C,49.2319633626296,-123.102638593694
B,49.231984207421,-123.103472389016
A,49.2320155872538,-123.104864116452
L,49.2333075986777,-123.102998794956
M,49.2333714805379,-123.100489057398
6,49.2355599855175,-123.151187737104
C,49.235750618671,-123.15346191235
1,49.233259887095,-123.138686225839
4,49.2332095849891,-123.137142137415
1,49.2307388006341,-123.104695447975
6,49.2307198819883,-123.10258165254
4,49.229749560388,-123.104760193232
5,49.2297003617799,-123.10283195371
6,49.2368929259686,-123.102958018602
663,49.2493253713958,-123.108949663511
13,49.2412725084268,-123.100624749331
9,49.2407289081093,-123.100438576637
805,49.2448487136552,-123.108405309555
806,49.2429150364051,-123.106712527379
807,49.2415143069058,-123.109831663417
7,49.2423936869539,-123.10055950148
4,49.2397463840838,-123.102366017425
5,49.2395374338519,-123.100480437852
11,49.2369916729081,-123.100447744192
1,49.2366274900671,-123.100387084309
K,49.282501228963,-123.080529671797
62,49.2454582413081,-123.100782933691
BLK. 169,49.2582153695614,-123.068877117025
BLK.,49.2611190488013,-123.092175620206
BLK.   135,49.2734472022105,-123.060425099406
BLK. 172,49.258119679628,-123.080443036228
159,49.2608445406076,-123.078738911707
14,49.2806133091808,-123.071655478609
3,49.2623910332597,-123.203911062814
125,49.2609637712512,-123.094241202142
1,49.2594469752233,-123.196273338525
3,49.2585231759523,-123.194939331685
4,49.2585450731781,-123.196345363527
2,49.2593357320547,-123.188824335781
1,49.2593691021932,-123.190141992905
4,49.2584536536605,-123.190243487905
3,49.2584325368855,-123.18885937106
1,49.2572229281843,-123.192788236226
2,49.2572051756846,-123.191563596516
1,49.2630624254775,-123.196149490336
2,49.2597952110192,-123.210032599014
3,49.2606999273657,-123.209886671938
20,49.2448945004005,-123.071170135575
BLK 5,49.2449232918567,-123.073232039984
1,49.243186823022,-123.073049876569
2,49.2433880528338,-123.072954385039
4,49.2438998638529,-123.072940012223
3,49.2436731938622,-123.072952744236
5,49.2441784968219,-123.07293121734
6,49.2443762433302,-123.072924474057
7,49.2446437581755,-123.072915662634
13,49.2448594497437,-123.068968907168
14,49.2441788285044,-123.069204260211
1,49.2446980141088,-123.075208005437
15,49.2435441908167,-123.069259016496
1,49.2546279469701,-123.071592461849
4,49.2560799934228,-123.18403555924
2,49.2551768007191,-123.182669763466
1,49.2551786425844,-123.184059720272
3,49.254275953466,-123.182688426531
4,49.2542662989436,-123.184202708196
3,49.2542470262244,-123.179595140112
4,49.2542515379549,-123.181027021101
1,49.255151090772,-123.18100762222
36,49.2333812452671,-123.0361920143
37,49.2332345094616,-123.035659368745
40,49.2326100988191,-123.03555959416
41,49.2324707826563,-123.035199597793
44,49.2322465661585,-123.034576844349
19,49.2318325759135,-123.036483414317
18,49.2319769374341,-123.03929107169
2,49.2769048503884,-123.050662149679
1,49.2769039699726,-123.04811304646
1,49.276903857195,-123.045550470706
59,49.2805715980249,-123.045639176978
3,49.2736765163273,-123.044752760818
2,49.2747632897636,-123.04479436851
84,49.2725813683624,-123.035365200794
69,49.2726071161501,-123.037659695858
68,49.2725699055931,-123.040343721789
1,49.2726133173143,-123.042791528302
1,49.2743666946644,-123.043563955884
2,49.2743631500245,-123.042208204981
2,49.2757539500881,-123.042672534123
B,49.2757532114349,-123.040269425464
1,49.2743737188875,-123.040909037346
2,49.2743657742189,-123.039702540707
B,49.2757525254691,-123.037607043522
2,49.2760775017691,-123.035007473005
3,49.2752361381111,-123.035063573703
4,49.2744121418827,-123.035274304319
5,49.2735612292642,-123.035139303145
58,49.2678920879187,-123.042556226831
63,49.2678938872936,-123.040297324494
74,49.267881010959,-123.037808085995
79,49.2678790835055,-123.035225921227
57,49.2688155141089,-123.042831337555
53,49.2814751232513,-123.053355947479
72,49.2138187124109,-123.054127853385
72,49.2159520487047,-123.052772325758
72,49.2167464042171,-123.054093617847
72,49.2152017441775,-123.054685312056
71,49.2150667367351,-123.048281418969
71,49.2176672266173,-123.045830477656
9,49.2530037355604,-123.026220378825
3,49.2456715409088,-123.032411672215
3,49.2456651193114,-123.029836997262
3,49.2456348356335,-123.02712355333
3,49.2456304723176,-123.025669637221
2,49.2464880540714,-123.025328247657
2,49.2464750108452,-123.027265300549
2,49.2465340175069,-123.029891779604
2,49.2465468887542,-123.032301405542
1,49.2473437593867,-123.032232702733
1,49.2473185234971,-123.029907229899
1,49.2473199586828,-123.027535442692
4,49.2475859761619,-123.027453259521
1,49.2472982626504,-123.025084459455
A,49.2767911517007,-123.037642987531
A,49.2501339080731,-123.171069210372
1,49.2466869014109,-123.177008724785
1,49.202291701649,-123.133660297377
2,49.201839068701,-123.133666572734
3,49.2010480539126,-123.133700845627
4,49.2136553509474,-123.112493839073
8,49.2150931671429,-123.111360120128
1,49.2166190837334,-123.121957180706
2,49.2687434360613,-123.169543523556
3,49.2687283023292,-123.169011953192
1,49.268748628679,-123.170471152667
1,49.2691045703906,-123.173323922584
2,49.2690909939763,-123.172387707163
4,49.2522624260497,-123.177728814682
2,49.2533439570251,-123.179567829544
1,49.2533478650188,-123.181092439216
1,49.2533331449054,-123.177840531598
A,49.2467160033709,-123.180282286844
B,49.2476623218469,-123.180275454665
2,49.2493394637868,-123.18259613533
1,49.2493430019455,-123.184321948865
4,49.2483921597001,-123.184345175494
3,49.2483877184358,-123.182610474247
B,49.247685211545,-123.183443274325
A,49.2467424855546,-123.183453508001
4,49.2467346663422,-123.187455966211
3,49.2467391234333,-123.186101183157
1,49.2474852796968,-123.187485628666
1,49.2532635631449,-123.195767887867
2,49.253257312115,-123.194419783111
1,49.2532527790248,-123.192841524759
35,49.2469325798301,-123.10074988071
10,49.2182860361864,-123.155950199577
2,49.2206409279411,-123.155349360183
1,49.2222336704164,-123.155600958868
5,49.216525630191,-123.162106880176
S,49.2251753272093,-123.159976400937
24,49.2757594340734,-123.099549484574
3,49.2394649754228,-123.150264378785
6,49.2385698946963,-123.150298727566
4,49.2395091006922,-123.153267598182
5,49.2386144615838,-123.1533074029
2,49.2402235962189,-123.150362874793
1,49.240269390928,-123.152796712959
BLK,49.2366441740836,-123.151194672825
5,49.2365085952428,-123.151010841175
21,49.2578509279659,-123.033298183072
1,49.2571183514836,-123.033226310066
10,49.2545547512726,-123.032784099911
2,49.2465240905054,-123.042875956784
1,49.2473668381485,-123.043135000597
22,49.2761041828624,-123.068517571018
6,49.2449434008612,-123.095952816086
5,49.2444629950279,-123.096025363046
4,49.2439647105037,-123.096082376129
3,49.2438336393906,-123.096095022869
2,49.2431417397973,-123.096078141549
1,49.2430131855813,-123.096103707547
23,49.2450474205364,-123.095160387674
24,49.2444614233011,-123.095218189484
25,49.2441208516206,-123.095014317956
26,49.2438245640463,-123.094896953144
27,49.2432949809693,-123.094937704844
28,49.2430095883931,-123.094894732
209,49.2430141262644,-123.093521660807
208,49.2430075721285,-123.093138882593
207,49.2429974838947,-123.09251765925
206,49.242980919124,-123.091609033928
139,49.2470179054746,-123.090803766801
7,49.2454241360038,-123.096025193386
8,49.2460763064875,-123.09600587592
9,49.2463240830658,-123.096056506671
10,49.2466474359056,-123.09607667209
156,49.2611394529667,-123.090625356014
175,49.2585911962197,-123.090560810903
BLK.,49.2585948258786,-123.092192812246
112,49.2756529577692,-123.129274318136
122,49.2750408193972,-123.130910205136
337,49.2636975913694,-123.123301575231
317,49.2645384671516,-123.123171389665
336,49.2637085149798,-123.125271870721
316,49.2645799869625,-123.125422562917
296,49.2654056833748,-123.125663023645
295,49.2654505284234,-123.128116644188
315,49.2646238996106,-123.127999844039
335,49.2637742480991,-123.127967655491
334,49.2638243825262,-123.129818520556
333,49.2638427370988,-123.132626375033
314,49.2646558485737,-123.1303510081
313,49.2646925280011,-123.13245754199
293,49.2655368159417,-123.132616111917
294,49.265674912747,-123.130049951151
297,49.2653867206825,-123.123469419687
36,49.2670420052617,-123.174805454107
35,49.2670762158684,-123.176590701187
5,49.2331626154643,-123.13557677019
5,49.2332955215072,-123.140447335529
4,49.2332645927365,-123.142309437578
7,49.2315247420313,-123.142314439523
6,49.2315103297298,-123.140515692138
8,49.2316368234616,-123.144026923098
3,49.2334161526936,-123.143965557673
10,49.2348328745616,-123.140601643292
4,49.2358777529992,-123.140313949369
9,49.2349032989884,-123.143070183369
1,49.2290750400462,-123.138552132634
2,49.2532480845997,-123.191613625838
1,49.2532420973271,-123.190075831952
2,49.2532373712612,-123.188849307641
4,49.2523375752485,-123.190101917076
3,49.2523324277525,-123.188858236692
4,49.2523478066509,-123.192867543862
3,49.2523431409643,-123.191622490618
4,49.2523585482844,-123.195818574284
3,49.2524715496761,-123.19443182671
93,49.2777426708893,-123.086299380229
2,49.2239784612628,-123.154726701991
3,49.2235068421681,-123.154684193808
7,49.2234830562488,-123.153654794195
8,49.2240143335417,-123.153912601342
B,49.2226098667686,-123.149410517175
L,49.2226087251968,-123.149249834695
K,49.2226076037837,-123.149073359044
1,49.2226088047429,-123.148504119396
1,49.2226093983573,-123.148392181443
B,49.226647729877,-123.150716387226
L,49.2266489249199,-123.150544944708
K,49.2266481915264,-123.150369046393
A,49.2266487423281,-123.149952237375
A,49.2266518970464,-123.149760103061
3,49.2205398376343,-123.151935099496
2,49.220581162549,-123.153648392949
1,49.2223780190647,-123.153292190294
BLK 11,49.2222173715112,-123.146534959674
BLK A,49.2181884067639,-123.147205996988
2,49.2137258227723,-123.146517602441
1,49.214259398685,-123.146742348382
BLK B,49.2158100930554,-123.150919310922
A,49.2340716303576,-123.151119402757
B,49.2331379302196,-123.151113779847
BLK,49.2329401699391,-123.151751631252
15,49.2329429962212,-123.151249571136
4,49.26225213453,-123.202275570173
3,49.2622311516741,-123.20089213952
131,49.2442830251399,-123.039210540322
4,49.2448686016173,-123.043206934851
1,49.2448541396125,-123.040288025128
4,49.2448326600779,-123.037809803312
4,49.244829829899,-123.035502982316
76,49.2439920286042,-123.036693513089
75,49.2436105701262,-123.036996080722
77,49.2440650964472,-123.03498415044
74,49.2432848875059,-123.035742403011
L,49.2550428228865,-123.040370085042
3,49.2707512879138,-123.042882611122
66,49.2707281294787,-123.040296952361
65,49.2698352627173,-123.04030797827
64,49.268652632421,-123.04029651286
73,49.2688044872688,-123.037828104872
72,49.2698739611843,-123.037885461334
71,49.2707443534188,-123.037860091774
82,49.2707405616601,-123.035406843066
81,49.2698373977989,-123.035411599042
80,49.2687966511096,-123.035214161793
83,49.2716661355696,-123.035067215764
70,49.2717293377397,-123.037799658205
67,49.2715117970425,-123.04025274856
2,49.2716775490899,-123.042787570875
75,49.266966696676,-123.037855029455
62,49.266978520473,-123.040290091115
59,49.2669830339765,-123.042749064906
60,49.2660726442974,-123.042904191379
61,49.2660651453679,-123.040323188351
76,49.2660536823995,-123.037859705394
6,49.2650457725301,-123.035324270397
5,49.2650469997345,-123.037813136792
4,49.2650647089532,-123.040372295051
3,49.2650685813822,-123.042711550241
12,49.2641669100429,-123.042714895434
11,49.2641599878126,-123.040402798815
10,49.2641540002864,-123.037815354579
9,49.2641466509948,-123.035402908406
20,49.2632397284156,-123.035370743424
19,49.2632397769143,-123.037857552621
18,49.2632529468886,-123.040352880388
17,49.2632624806468,-123.04261101711
26,49.2623584098286,-123.04277793255
25,49.2623376834917,-123.040433665079
24,49.2623225503406,-123.03789560979
23,49.2623160695881,-123.03538434981
A,49.2587243805673,-123.042780247734
O,49.2542465162048,-123.035333425188
P,49.2550198877294,-123.035249462457
Q,49.2558496082621,-123.035243759249
R,49.2566975894892,-123.035177284894
S,49.2575364197751,-123.035178650638
A,49.2574883158917,-123.037791310386
3,49.264255246818,-123.203640329487
4,49.2642624011912,-123.205346213956
1,49.2742795989282,-123.057390374551
1,49.2546009183472,-123.074547638019
BLK. 161,49.2607799827669,-123.072325729441
BLK. 162,49.2607412139895,-123.068744307132
8,49.2560830397935,-123.07056992325
9,49.2560653642311,-123.070082189557
10,49.255607647891,-123.070413791505
E,49.2556459635334,-123.069708338203
2,49.2110789981453,-123.141889451461
3,49.2111036854348,-123.143350387133
A,49.2176882610354,-123.135326401795
B,49.2176658592687,-123.134497621652
1,49.262050978984,-123.17541605778
2,49.2620377392524,-123.17460166748
2,49.2145870337008,-123.13330392355
1,49.2146134052204,-123.134423938852
1,49.2096700864374,-123.139419928393
BLK,49.231119305395,-123.13787333535
6,49.2310964503342,-123.137131137131
3,49.2290703799083,-123.144103823335
L,49.2244353307613,-123.143232451669
K,49.2244360379655,-123.14303194086
11,49.2244365660315,-123.142604822537
B,49.2244341947618,-123.143415794035
BLK 12,49.2246941324538,-123.136890258567
2,49.2833744641271,-123.10282867775
4,49.2540944179481,-123.177660511754
A,49.2495490877041,-123.186772055447
A,49.250517027584,-123.180225745886
4,49.2506545568491,-123.18736640309
3,49.2506484022747,-123.186461258072
2,49.2515554899171,-123.186221673547
1,49.2515570833793,-123.187455688016
3,49.2524671897485,-123.186206538124
4,49.2524721355992,-123.1873148392
2,49.253361358561,-123.186174145283
1,49.2533666720857,-123.187338822829
3,49.2506399863972,-123.182714982262
4,49.2506449509355,-123.184120666716
1,49.2515418478591,-123.18407517949
2,49.2515370579294,-123.182564363189
3,49.2524503139244,-123.182696873872
4,49.2524584674381,-123.184077199748
2,49.2533658341166,-123.182609020847
1,49.2533575778118,-123.184053718983
2,49.2515387302535,-123.179777033626
1,49.2515369862794,-123.181181344591
2,49.2281632999974,-123.138610661769
5,49.2280784568416,-123.136251478348
6,49.2289901576175,-123.136217615091
3,49.227250484699,-123.138448073469
4,49.2271735039591,-123.136283985503
12,49.2270783946932,-123.133738434737
11,49.2279888048059,-123.133723352733
10,49.2288995937014,-123.133707296046
8,49.2299781604189,-123.138547817958
7,49.2298964521792,-123.136191303896
9,49.2298024803009,-123.133516079388
3,49.2313879668358,-123.13722357476
890,49.2384430331325,-123.141165517893
B,49.2170033482075,-123.136087162907
LK,49.2170017379997,-123.135926772271
1001,49.216976048442,-123.135151671546
B,49.2146319971443,-123.137134057183
LK,49.2146278760141,-123.136877289084
A,49.2146256370148,-123.136161154326
1,49.2550613088983,-123.192823133122
2,49.2550566110594,-123.191591740023
1,49.2550710695428,-123.1955627181
2,49.2550667113434,-123.194424828128
1,49.2707511349423,-123.214119333016
2,49.2707157386538,-123.212829211955
4,49.2695995977208,-123.214200951129
3,49.269572961903,-123.212794604127
C,49.2716949823952,-123.211054427214
F,49.2717854917295,-123.214411120026
2,49.2652653384255,-123.212930670628
1,49.2652879759819,-123.214309374007
3,49.2643843875404,-123.21310897172
4,49.2644046559298,-123.214304160311
2,49.2634652856756,-123.212995716714
1,49.2634883888139,-123.214365465487
1,49.2634371491374,-123.211418418225
1,49.2652267510606,-123.211410999505
3,49.2661032910984,-123.212899253351
4,49.2661270542561,-123.214330863232
J,49.2408760622015,-123.11338472049
174,49.2583753141444,-123.086506937255
173,49.2583393395764,-123.082639742206
F,49.2742400808369,-123.081121267136
G,49.2742693050125,-123.079243409029
PCL. I,49.2671310195179,-123.087717011253
1,49.2126370541079,-123.115783741962
2,49.2126535010808,-123.115357599677
275,49.2371000115402,-123.198039828817
19,49.2379811505834,-123.195366596432
38,49.2397153656857,-123.195418099193
D,49.2339875919558,-123.192994956054
C,49.2338166245743,-123.191629994477
D,49.2336664687264,-123.190295589428
C,49.2334790254371,-123.189030020062
7,49.2314758215544,-123.190249250714
8,49.2315815148654,-123.191713502144
9,49.2316274634932,-123.193014868066
2,49.2356555086572,-123.19208385867
3,49.2356573095593,-123.189380394157
1,49.2357541228871,-123.195186197903
6,49.2306681108402,-123.188680152267
5,49.2266699895182,-123.188258472723
44,49.2568855276446,-123.19518763171
35,49.2548291519758,-123.189621507346
D,49.2579931861197,-123.074783011992
C,49.2571501597669,-123.068750520077
12,49.2480033140804,-123.068387290369
18,49.2462085392205,-123.078241187419
12,49.2493011226535,-123.077243872658
L,49.2487840990847,-123.077170392531
29,49.2478534340139,-123.078228067742
7,49.2410364497469,-123.07553744112
6,49.2410182391549,-123.074211566386
5,49.2409954741164,-123.072809025972
4,49.2409801462272,-123.071411141136
17,49.2443558691748,-123.078085685561
8,49.2423726861974,-123.07547830066
12,49.2126400063407,-123.081608913138
11,49.2126563144366,-123.082697108722
14,49.2126701871041,-123.078900760369
O,49.2080914453824,-123.083064934548
R,49.2082568332511,-123.08133260507
S,49.2083936956128,-123.079825392645
7,49.2222152860139,-123.088680532034
4,49.2331363297694,-123.083495886456
1,49.231755877441,-123.081817822004
4,49.2298792352124,-123.07915517803
4,49.2299536767788,-123.081857411543
3,49.2299357585524,-123.080474266995
3,49.2707398382401,-123.062837276731
4,49.2707491490514,-123.064934539144
5,49.26993100329,-123.064591964138
6,49.2699099578587,-123.062807451577
W.,49.2432361610665,-123.083611531851
HALF,49.2412493625564,-123.068836194905
S.E.    PTN,49.2336406319289,-123.046854157276
N.W.,49.2356664881386,-123.045663315188
PT,49.2359631441179,-123.045362158824
N1/2,49.232170720961,-123.047812329292
S1/2,49.2314983185011,-123.04782979778
W PTN,49.2312705861005,-123.158169885323
E PTN,49.2312613270815,-123.156918799001
W1/2,49.2312243914767,-123.154268211746
E1/2,49.2312128513652,-123.153009593181
4,49.2524424643449,-123.181117998233
3,49.252445603876,-123.179683435284
4,49.2506129515138,-123.177560062275
4,49.2588707278994,-123.208512650702
3,49.2588594923959,-123.207192887974
2,49.2597507549089,-123.207028287867
1,49.2597721264866,-123.208414787032
3,49.2588057279143,-123.204003255742
4,49.258825889441,-123.205387509395
2,49.2597064875981,-123.20396959976
1,49.2597291428387,-123.205514825961
3,49.2623170006956,-123.206922554075
4,49.2623477261037,-123.208499935098
4,49.2624468666745,-123.205358458652
2,49.2615061206432,-123.203829144423
1,49.261531467836,-123.205439873366
3,49.2606191715631,-123.204004009811
4,49.2606421096835,-123.205283625381
2,49.2615589076451,-123.206954541739
1,49.2615786699509,-123.208485672355
3,49.2606621508101,-123.206922589556
4,49.2606775131822,-123.208644025764
144,49.2572730623073,-123.200035129992
3,49.2141253064326,-123.132231163759
F,49.2336061220717,-123.168188193373
1,49.2304881485416,-123.171061968069
1,49.2159265180114,-123.073099677916
2,49.215116810828,-123.076212713361
9,49.2139140661721,-123.074925644205
C,49.2123444686207,-123.077691980281
D,49.2122811876905,-123.075451658935
3,49.2106182994459,-123.070277917004
4,49.2105029782288,-123.069835664735
5,49.2103907530953,-123.069447624351
6,49.2097623484346,-123.069586800696
8,49.2099643325282,-123.070293479468
1,49.2098913469878,-123.068310721614
30,49.2255775454951,-123.070876263048
19,49.2267695912668,-123.071427206695
20,49.2267586573001,-123.07070378656
3,49.2115745295488,-123.115524464777
2,49.2124019769531,-123.113859629647
E,49.2130187433502,-123.111456929429
F,49.2122063846768,-123.111544309306
998,49.234835474924,-123.122155720972
BLK,49.2283084946771,-123.119275766015
K,49.2367302863058,-123.161567169589
BLK,49.2195062518838,-123.132783842242
17A,49.2195108722147,-123.132041179431
BLK,49.2196733862419,-123.127063672929
16A,49.219669302452,-123.125905290387
BLK D,49.2140073031531,-123.123203573276
A,49.2138839491308,-123.122901174681
1,49.2514846856841,-123.195793818932
2,49.2514811528244,-123.194439603461
3,49.2506616527435,-123.194449438995
4,49.2506665225069,-123.195821500687
